# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ncdm[1]        15:(.)p_ncdm[1]          16:(.)rho_ncdm[2]        17:(.)p_ncdm[2]          18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_tot            22:(.)p_tot              23:(.)p_tot_prime        24:gr.fac. D             25:gr.fac. f          
       2.355131647703e+02       4.413663704020e-03       7.990457781850e+02       4.736495371221e-01       1.326452830085e+04       5.608367852897e+01       3.137235567619e+06       3.342490708682e+02       8.609944450880e-03       3.273854206820e-02       1.714946111037e-01       3.829405752289e-03       3.873022280670e-04       3.829405752289e-03       3.873022280670e-04       3.829405752289e-03       3.873022280670e-04       3.514163029955e-08       1.253399470633e-05       2.243438840160e-01       2.243438840160e-01       4.036031024433e-03      -3.365988371779e-05       6.365162207057e-03       9.407311955563e-01 
       2.338663782312e+02       4.462034790947e-03       8.025411730363e+02       4.686232637433e-01       1.326103290600e+04       5.646203175554e+01       3.114570770236e+06       3.352760014393e+02       8.372641095951e-03       3.205943980514e-02       1.679372633677e-01       3.742065124159e-03       3.751242507985e-04       3.742065124159e-03       3.751242507985e-04       3.742065124159e-03       3.751242507985e-04       3.514163029955e-08       1.218853847122e-05       2.196077633214e-01       2.196077633214e-01       3.920280822239e-03      -3.257678778138e-05       6.407143796862e-03       9.409788774675e-01 
       2.322310567028e+02       4.510924687682e-03       8.060494594890e+02       4.636509980717e-01       1.325752461954e+04       5.684287850411e+01       3.092066476280e+06       3.363040521091e+02       8.141878022398e-03       3.139442382104e-02       1.644537039187e-01       3.656784835264e-03       3.633223598503e-04       3.656784835264e-03       3.633223598503e-04       3.656784835264e-03       3.633223598503e-04       3.514163029955e-08       1.185260330244e-05       2.149722480128e-01       2.149722480128e-01       3.807842146487e-03      -3.152847204067e-05       6.449413427498e-03       9.412247036821e-01 
       2.306071203818e+02       4.560338887383e-03       8.095706799840e+02       4.587321480687e-01       1.325400339905e+04       5.722623456998e+01       3.069721560785e+06       3.373332178007e+02       7.917474980224e-03       3.074320194451e-02       1.610424022723e-01       3.573514468767e-03       3.518851666636e-04       3.573514468767e-03       3.518851666636e-04       3.573514468767e-03       3.518851666636e-04       3.514163029955e-08       1.152592679962e-05       2.104351836717e-01       2.104351836717e-01       3.698620660702e-03      -3.051382278623e-05       6.491973061785e-03       9.414686864787e-01 
       2.289944900201e+02       4.610282941109e-03       8.131048771173e+02       4.538661283813e-01       1.325046920192e+04       5.761211584138e+01       3.047534906621e+06       3.383634934448e+02       7.699256686923e-03       3.010548806385e-02       1.577018596870e-01       3.492204886203e-03       3.408016205054e-04       3.492204886203e-03       3.408016205054e-04       3.492204886203e-03       3.408016205054e-04       3.514163029955e-08       1.120825379387e-05       2.059944624918e-01       2.059944624918e-01       3.592524700125e-03      -2.953176185849e-05       6.534824675901e-03       9.417108380851e-01 
       2.273930869208e+02       4.660762458425e-03       8.166520936410e+02       4.490523602631e-01       1.324692198539e+04       5.800053829993e+01       3.025505404443e+06       3.393948739804e+02       7.487052690589e-03       2.948100200145e-02       1.544306085058e-01       3.412808194060e-03       3.300609986509e-04       3.412808194060e-03       3.300609986509e-04       3.412808194060e-03       3.300609986509e-04       3.514163029955e-08       1.089933614848e-05       2.016480222578e-01       2.016480222578e-01       3.489465196568e-03      -2.858124551631e-05       6.577970259469e-03       9.419511706777e-01 
       2.258028329349e+02       4.711783108024e-03       8.202123724635e+02       4.442902714970e-01       1.324336170657e+04       5.839151802116e+01       3.003631952632e+06       3.404273543541e+02       7.280697236797e-03       2.886946939069e-02       1.512272115115e-01       3.335277711255e-03       3.196528968465e-04       3.335277711255e-03       3.196528968465e-04       3.335277711255e-03       3.196528968465e-04       3.514163029955e-08       1.059893256513e-05       1.973938453469e-01       1.973938453469e-01       3.389355605363e-03      -2.766126334143e-05       6.621411815651e-03       9.421896963814e-01 
       2.242236504569e+02       4.763350618348e-03       8.237857566504e+02       4.395792963189e-01       1.323978832238e+04       5.878507117491e+01       2.981913457244e+06       3.414609295211e+02       7.080029139148e-03       2.827062155540e-02       1.480902612952e-01       3.259567937482e-03       3.095672200437e-04       3.259567937482e-03       3.095672200437e-04       3.259567937482e-03       3.095672200437e-04       3.514163029955e-08       1.030680839546e-05       1.932299577522e-01       1.932299577522e-01       3.292111834349e-03      -2.677083717783e-05       6.665151361239e-03       9.424264272694e-01 
       2.226554624214e+02       4.815470778217e-03       8.273722894248e+02       4.349188753412e-01       1.323620178961e+04       5.918121402582e+01       2.960348831958e+06       3.424955944448e+02       6.884891653387e-03       2.768419539193e-02       1.450183796385e-01       3.185634522403e-03       2.997941733986e-04       3.185634522403e-03       2.997941733986e-04       3.185634522403e-03       2.997941733986e-04       3.514163029955e-08       1.002273545776e-05       1.891544281281e-01       1.891544281281e-01       3.197652174847e-03      -2.590902010465e-05       6.709190926753e-03       9.426613753628e-01 
       2.210981922993e+02       4.868149437470e-03       8.309720141682e+02       4.303084554790e-01       1.323260206486e+04       5.957996293385e+01       2.938936998022e+06       3.435313440975e+02       6.695132354986e-03       2.710993325348e-02       1.420102169078e-01       3.113434235661e-03       2.903242535278e-04       3.113434235661e-03       2.903242535278e-04       3.113434235661e-03       2.903242535278e-04       3.514163029955e-08       9.746491858841e-06       1.851653668568e-01       1.851653668568e-01       3.105897234568e-03      -2.507489544182e-05       6.753532556529e-03       9.428945526308e-01 
       2.195517640937e+02       4.921392507601e-03       8.345849744210e+02       4.257474898757e-01       1.322898910461e+04       5.998133435465e+01       2.917676884198e+06       3.445681734598e+02       6.510603020105e-03       2.654758283701e-02       1.390644514618e-01       3.042924937697e-03       2.811482400140e-04       3.042924937697e-03       2.811482400140e-04       3.042924937697e-03       2.811482400140e-04       3.514163029955e-08       9.477861820662e-06       1.812609251355e-01       1.812609251355e-01       3.016769872387e-03      -2.426757578728e-05       6.798178308818e-03       9.431259709902e-01 
       2.180161023368e+02       4.975205962417e-03       8.382112138831e+02       4.212354378302e-01       1.322536286515e+04       6.038534484014e+01       2.896567426715e+06       3.456060775214e+02       6.331159509826e-03       2.599689707237e-02       1.361797890706e-01       2.974065551347e-03       2.722571871548e-04       2.974065551347e-03       2.722571871548e-04       2.974065551347e-03       2.722571871548e-04       3.514163029955e-08       9.216635511856e-06       1.774392940840e-01       1.774392940840e-01       2.930195134947e-03      -2.348620208469e-05       6.843130255877e-03       9.433556423055e-01 
       2.164911320858e+02       5.029595838691e-03       8.418507764143e+02       4.167717647250e-01       1.322172330262e+04       6.079201103888e+01       2.875607569211e+06       3.466450512810e+02       6.156661657583e-03       2.545763401381e-02       1.333549623475e-01       2.906816034188e-03       2.636424159472e-04       2.906816034188e-03       2.636424159472e-04       2.906816034188e-03       2.636424159472e-04       3.514163029955e-08       8.962608883838e-06       1.736987038720e-01       1.736987038720e-01       2.846100195034e-03      -2.272994272085e-05       6.888390484070e-03       9.435835783884e-01 
       2.149767789194e+02       5.084568236826e-03       8.455037060354e+02       4.123559419549e-01       1.321807037300e+04       6.120134969664e+01       2.854796262689e+06       3.476850897467e+02       5.986973159694e-03       2.492955673367e-02       1.305887301921e-01       2.841137351631e-03       2.552955063017e-04       2.841137351631e-03       2.552955063017e-04       2.841137351631e-03       2.552955063017e-04       3.514163029955e-08       8.715583511444e-06       1.700374228655e-01       1.700374228655e-01       2.764414291676e-03      -2.199799265179e-05       6.933961093962e-03       9.438097909977e-01 
       2.134729689340e+02       5.140129321526e-03       8.491700469284e+02       4.079874468568e-01       1.321440403210e+04       6.161337765679e+01       2.834132465459e+06       3.487261879355e+02       5.821961468903e-03       2.441243321833e-02       1.278798772453e-01       2.776991450726e-03       2.472082894783e-04       2.776991450726e-03       2.472082894783e-04       2.776991450726e-03       2.472082894783e-04       3.514163029955e-08       8.475366437959e-06       1.664537567928e-01       1.664537567928e-01       2.685068671918e-03      -2.128957255655e-05       6.979844200416e-03       9.440342918394e-01 
       2.119796287405e+02       5.196285322475e-03       8.528498434371e+02       4.036657626405e-01       1.321072423560e+04       6.202811186084e+01       2.813615143090e+06       3.497683408743e+02       5.661497690865e-03       2.390603626628e-02       1.252272133553e-01       2.714341234670e-03       2.393728407407e-04       2.714341234670e-03       2.393728407407e-04       2.714341234670e-03       2.393728407407e-04       3.514163029955e-08       8.241770024422e-06       1.629460479281e-01       1.629460479281e-01       2.607996534221e-03      -2.060392801789e-05       7.026041932690e-03       9.442570925664e-01 
       2.104966854602e+02       5.253042535022e-03       8.565431400680e+02       3.993903783196e-01       1.320703093896e+04       6.244556934888e+01       2.793243268362e+06       3.508115435994e+02       5.505456483477e-03       2.341014338836e-02       1.226295730551e-01       2.653150537983e-03       2.317814722194e-04       2.653150537983e-03       2.317814722194e-04       2.653150537983e-03       2.317814722194e-04       3.514163029955e-08       8.014611803073e-06       1.595126742943e-01       1.595126742943e-01       2.533132973455e-03      -1.994032872906e-05       7.072556434537e-03       9.444782047783e-01 
       2.090240667217e+02       5.310407320872e-03       8.602499814908e+02       3.951607886444e-01       1.320332409754e+04       6.286576726008e+01       2.773015821210e+06       3.518557911570e+02       5.353715958985e-03       2.292453670998e-02       1.200858150501e-01       2.593384102360e-03       2.244267259804e-04       2.593384102360e-03       2.244267259804e-04       2.593384102360e-03       2.244267259804e-04       3.514163029955e-08       7.793714334853e-06       1.561520488821e-01       1.561520488821e-01       2.460414927418e-03      -1.929806772572e-05       7.119389864306e-03       9.446976400210e-01 
       2.075617006570e+02       5.368386108788e-03       8.639704125389e+02       3.909764940346e-01       1.319960366649e+04       6.328872283315e+01       2.752931788683e+06       3.529010786032e+02       5.206157588788e-03       2.244900287545e-02       1.175948217172e-01       2.535007553150e-03       2.173013672924e-04       2.535007553150e-03       2.173013672924e-04       2.535007553150e-03       2.173013672924e-04       3.514163029955e-08       7.578905070812e-06       1.528626188876e-01       1.528626188876e-01       2.389781124866e-03      -1.867646064227e-05       7.166544395039e-03       9.449154097874e-01 
       2.061095158985e+02       5.426985395296e-03       8.677044782100e+02       3.868370005132e-01       1.319586960082e+04       6.371445340683e+01       2.732990164885e+06       3.539474010040e+02       5.062666110866e-03       2.198333295423e-02       1.151554986137e-01       2.477987376474e-03       2.103983780868e-04       2.477987376474e-03       2.103983780868e-04       2.477987376474e-03       2.103983780868e-04       3.514163029955e-08       7.370016217355e-06       1.496428649661e-01       1.496428649661e-01       2.321172034991e-03      -1.807484499185e-05       7.214022214572e-03       9.451315255162e-01 
       2.046674415747e+02       5.486211745402e-03       8.714522236670e+02       3.827418196416e-01       1.319212185537e+04       6.414297642038e+01       2.713189950935e+06       3.549947534358e+02       4.923129439761e-03       2.152732234921e-02       1.127667739965e-01       2.422290896941e-03       2.037109506062e-04       2.422290896941e-03       2.037109506062e-04       2.422290896941e-03       2.037109506062e-04       3.514163029955e-08       7.166884605188e-06       1.464913005026e-01       1.464913005026e-01       2.254529818310e-03      -1.749257946916e-05       7.261825525637e-03       9.453459985926e-01 
       2.032354073078e+02       5.546071793310e-03       8.752136942384e+02       3.786904684547e-01       1.318836038479e+04       6.457430941404e+01       2.693530154910e+06       3.560431309853e+02       4.787438579032e-03       2.108077070677e-02       1.104275983516e-01       2.367886255959e-03       1.972324812347e-04       2.367886255959e-03       1.972324812347e-04       2.367886255959e-03       1.972324812347e-04       3.514163029955e-08       6.969351561883e-06       1.434064708984e-01       1.434064708984e-01       2.189798278939e-03      -1.692904327552e-05       7.309956545964e-03       9.455588403478e-01 
       2.018133432093e+02       5.606572243155e-03       8.789889354189e+02       3.746824693974e-01       1.318458514361e+04       6.500847002955e+01       2.674009791804e+06       3.570925287496e+02       4.655487536132e-03       2.064348182882e-02       1.081369439325e-01       2.314742390628e-03       1.909565645058e-04       2.314742390628e-03       1.909565645058e-04       2.314742390628e-03       1.909565645058e-04       3.514163029955e-08       6.777262787950e-06       1.403869528737e-01       1.403869528737e-01       2.126922818194e-03      -1.638363546525e-05       7.358417508384e-03       9.457700620588e-01 
       2.004011798773e+02       5.667719869741e-03       8.827779928700e+02       3.707173502616e-01       1.318079608616e+04       6.544547601060e+01       2.654627883475e+06       3.581429418364e+02       4.527173239621e-03       2.021526358661e-02       1.058938043094e-01       2.262829013184e-03       1.848769872824e-04       2.262829013184e-03       1.848769872824e-04       2.262829013184e-03       1.848769872824e-04       3.514163029955e-08       6.590468236325e-06       1.374313537850e-01       1.374313537850e-01       2.065850389503e-03      -1.585577431299e-05       7.407210660931e-03       9.459796749486e-01 
       1.989988483926e+02       5.729521519283e-03       8.865809124208e+02       3.667946441243e-01       1.317699316661e+04       6.588534520332e+01       2.635383458599e+06       3.591943653642e+02       4.402395458668e-03       1.979592783631e-02       1.036971939267e-01       2.212116590993e-03       1.789877231049e-04       2.212116590993e-03       1.789877231049e-04       2.212116590993e-03       1.789877231049e-04       3.514163029955e-08       6.408821995184e-06       1.345383109583e-01       1.345383109583e-01       2.006529454572e-03      -1.534489670094e-05       7.456338266950e-03       9.461876901860e-01 
       1.976062803158e+02       5.791984110164e-03       8.903977400686e+02       3.629138892858e-01       1.317317633896e+04       6.632809555679e+01       2.616275552626e+06       3.602467944624e+02       4.281056724768e-03       1.938529033639e-02       1.015461476704e-01       2.162576327075e-03       1.732829267008e-04       2.162576327075e-03       1.732829267008e-04       2.162576327075e-03       1.732829267008e-04       3.514163029955e-08       6.232182173980e-06       1.317064910366e-01       1.317064910366e-01       1.948909940786e-03      -1.485045752575e-05       7.505802605194e-03       9.463941188853e-01 
       1.962234076836e+02       5.855114633691e-03       8.942285219793e+02       3.590746292093e-01       1.316934555705e+04       6.677374512350e+01       2.597303207725e+06       3.613002242712e+02       4.163062255614e-03       1.898317066667e-02       9.943972044368e-02       2.114180141145e-03       1.677569286534e-04       2.114180141145e-03       1.677569286534e-04       2.114180141145e-03       1.677569286534e-04       3.514163029955e-08       6.060410792621e-06       1.289345893418e-01       1.289345893418e-01       1.892943199799e-03      -1.437192912415e-05       7.555605969939e-03       9.465989721064e-01 
       1.948501630057e+02       5.918920154868e-03       8.980733044882e+02       3.552764124609e-01       1.316550077454e+04       6.722231205987e+01       2.578465472746e+06       3.623546499421e+02       4.048319881073e-03       1.858939214909e-02       9.737698675219e-02       2.066900651153e-03       1.624042302241e-04       2.066900651153e-03       1.624042302241e-04       2.066900651153e-03       1.624042302241e-04       3.514163029955e-08       5.893373673707e-06       1.262213292511e-01       1.262213292511e-01       1.838581967291e-03      -1.390880071688e-05       7.605750671083e-03       9.468022608547e-01 
       1.934864792613e+02       5.983407813172e-03       9.019321341007e+02       3.515187926505e-01       1.316164194493e+04       6.767381462671e+01       2.559761403168e+06       3.634100666378e+02       3.936739971195e-03       1.820378177006e-02       9.535704029730e-02       2.020711155316e-03       1.572194983232e-04       2.020711155316e-03       1.572194983232e-04       2.020711155316e-03       1.572194983232e-04       3.514163029955e-08       5.730940337729e-06       1.235654615865e-01       1.235654615865e-01       1.785780323850e-03      -1.346057787029e-05       7.656239034256e-03       9.470039960810e-01 
       1.921322898962e+02       6.048584823339e-03       9.058050574929e+02       3.478013283732e-01       1.315776902154e+04       6.812827118971e+01       2.541190061055e+06       3.644664695322e+02       3.828235366213e-03       1.782617010451e-02       9.337899357803e-02       1.975585614626e-03       1.521975606264e-04       1.975585614626e-03       1.521975606264e-04       1.975585614626e-03       1.521975606264e-04       3.514163029955e-08       5.572983901167e-06       1.209657640182e-01       1.209657640182e-01       1.734493656953e-03      -1.302678197505e-05       7.707073400929e-03       9.472041886812e-01 
       1.907875288192e+02       6.114458476154e-03       9.096921215118e+02       3.441235831516e-01       1.315388195752e+04       6.858570021997e+01       2.522750515012e+06       3.655238538110e+02       3.722721308462e-03       1.745639124142e-02       9.144197750116e-02       1.931498635815e-03       1.473334008324e-04       1.931498635815e-03       1.473334008324e-04       1.931498635815e-03       1.473334008324e-04       3.514163029955e-08       5.419380977381e-06       1.184210404811e-01       1.184210404811e-01       1.684678624014e-03      -1.260694974146e-05       7.758256128518e-03       9.474028494968e-01 
       1.894521303989e+02       6.181036139259e-03       9.135933731768e+02       3.404851253788e-01       1.314998070586e+04       6.904612029444e+01       2.504441840135e+06       3.665822146711e+02       3.620115376187e-03       1.709428271098e-02       8.954514099951e-02       1.888425454777e-03       1.426221540572e-04       1.888425454777e-03       1.426221540572e-04       1.888425454777e-03       1.426221540572e-04       3.514163029955e-08       5.270011580249e-06       1.159301206042e-01       1.159301206042e-01       1.636293116464e-03      -1.220063271077e-05       7.809789590499e-03       9.475999893141e-01 
       1.881260294609e+02       6.248325257957e-03       9.175088596795e+02       3.368855282619e-01       1.314606521935e+04       6.950955009645e+01       2.486263117970e+06       3.676415473215e+02       3.520337419165e-03       1.673968541317e-02       8.768765065804e-02       1.846341920423e-03       1.380591023608e-04       1.846341920423e-03       1.380591023608e-04       1.846341920423e-03       1.380591023608e-04       3.514163029955e-08       5.124759030448e-06       1.134918591523e-01       1.134918591523e-01       1.589296224850e-03      -1.180739678206e-05       7.861676176513e-03       9.477956188647e-01 
       1.868091612840e+02       6.316333356037e-03       9.214386283848e+02       3.333243697664e-01       1.314213545065e+04       6.997600841619e+01       2.468213436467e+06       3.687018469827e+02       3.423309496102e-03       1.639244354793e-02       8.586869034776e-02       1.805224478965e-03       1.336396704048e-04       1.805224478965e-03       1.336396704048e-04       1.805224478965e-03       1.336396704048e-04       3.514163029955e-08       4.983509864328e-06       1.111051354802e-01       1.111051354802e-01       1.543648204906e-03      -1.142682175416e-05       7.913918292480e-03       9.479897488253e-01 
       1.855014615977e+02       6.385068036596e-03       9.253827268314e+02       3.298012325612e-01       1.313819135220e+04       7.044551415121e+01       2.450291889936e+06       3.697631088873e+02       3.328955813764e-03       1.605240454667e-02       8.408746086722e-02       1.765050158616e-03       1.293594212344e-04       1.765050158616e-03       1.293594212344e-04       1.765050158616e-03       1.293594212344e-04       3.514163029955e-08       4.846153745285e-06       1.087688529989e-01       1.087688529989e-01       1.499310444576e-03      -1.105850088216e-05       7.966518360706e-03       9.481823898174e-01 
       1.842028665785e+02       6.454536982880e-03       9.293412027323e+02       3.263157039641e-01       1.313423287630e+04       7.091808630692e+01       2.432497579000e+06       3.708253282799e+02       3.237202667773e-03       1.571941900527e-02       8.234317959146e-02       1.725796554687e-03       1.252140521823e-04       1.725796554687e-03       1.252140521823e-04       1.725796554687e-03       1.252140521823e-04       3.514163029955e-08       4.712583377589e-06       1.064819386536e-01       1.064819386536e-01       1.456245431967e-03      -1.070204044798e-05       8.019478820002e-03       9.483735524076e-01 
       1.829133128471e+02       6.524747959125e-03       9.333141039758e+02       3.228673758883e-01       1.313025997506e+04       7.139374399705e+01       2.414829610557e+06       3.718885004173e+02       3.147978385043e-03       1.539334061846e-02       8.063508012816e-02       1.687441815085e-03       1.211993908928e-04       1.687441815085e-03       1.211993908928e-04       1.687441815085e-03       1.211993908928e-04       3.514163029955e-08       4.582694422580e-06       1.042433424130e-01       1.042433424130e-01       1.414416724203e-03      -1.035705934464e-05       8.072802125792e-03       9.485632471073e-01 
       1.816327374654e+02       6.595708811414e-03       9.373014786258e+02       3.194558447892e-01       1.312627260041e+04       7.187250644421e+01       2.397287097730e+06       3.729526205685e+02       3.061213267800e-03       1.507402611552e-02       7.896241198102e-02       1.649964626189e-03       1.173113914591e-04       1.649964626189e-03       1.173113914591e-04       1.649964626189e-03       1.173113914591e-04       3.514163029955e-08       4.456385417170e-06       1.020520367700e-01       1.020520367700e-01       1.373788917152e-03      -1.002318867371e-05       8.126490750226e-03       9.487514843730e-01 
       1.803610779331e+02       6.667427468539e-03       9.413033749226e+02       3.160807116121e-01       1.312227070411e+04       7.235439298033e+01       2.379869159828e+06       3.740176840149e+02       2.976839539143e-03       1.476133519737e-02       7.732444022006e-02       1.613344199095e-03       1.135461306739e-04       1.613344199095e-03       1.135461306739e-04       1.613344199095e-03       1.135461306739e-04       3.514163029955e-08       4.333557694602e-06       9.990701625319e-02       9.990701625319e-02       1.334327616004e-03      -9.700071355650e-06       8.180547182299e-03       9.489382746059e-01 
       1.790982721850e+02       6.739911942875e-03       9.453198412835e+02       3.127415817403e-01       1.311825423775e+04       7.283942304720e+01       2.362574922302e+06       3.750836860504e+02       2.894791290110e-03       1.445513047494e-02       7.572044515877e-02       1.577560256230e-03       1.098998043890e-04       1.577560256230e-03       1.098998043890e-04       1.577560256230e-03       1.098998043890e-04       3.514163029955e-08       4.214115307382e-06       9.780729694945e-02       9.780729694945e-02       1.295999406676e-03      -9.387361752429e-06       8.234973927962e-03       9.491236281519e-01 
       1.778442585875e+02       6.813170331257e-03       9.493509263036e+02       3.094380649443e-01       1.311422315273e+04       7.332761619693e+01       2.345403516701e+06       3.761506219814e+02       2.815004428195e-03       1.415527740879e-02       7.414972203796e-02       1.542593018311e-03       1.063687239790e-04       1.542593018311e-03       1.063687239790e-04       1.542593018311e-03       1.063687239790e-04       3.514163029955e-08       4.097964952338e-06       9.575191603646e-02       9.575191603646e-02       1.258771828023e-03      -9.084725302251e-06       8.289773510241e-03       9.493075553019e-01 
       1.765989759363e+02       6.887210815874e-03       9.533966787559e+02       3.061697753306e-01       1.311017740028e+04       7.381899209250e+01       2.328354080632e+06       3.772184871270e+02       2.737416627291e-03       1.386164425003e-02       7.261158071619e-02       1.508423191652e-03       1.029493129098e-04       1.508423191652e-03       1.029493129098e-04       1.508423191652e-03       1.029493129098e-04       3.514163029955e-08       3.985015897748e-06       9.373993132599e-02       9.373993132599e-02       1.222613344829e-03      -8.791838165851e-06       8.344948469353e-03       9.494900662914e-01 
       1.753623634528e+02       6.962041665169e-03       9.574571475929e+02       3.029363312924e-01       1.310611693144e+04       7.431357050819e+01       2.311425757717e+06       3.782872768190e+02       2.661967279010e-03       1.357410198242e-02       7.110534536655e-02       1.475031955800e-03       9.963810340498e-05       1.475031955800e-03       9.963810340498e-05       1.475031955800e-03       9.963810340498e-05       3.514163029955e-08       3.875179912471e-06       9.177042081692e-02       9.177042081692e-02       1.187493321559e-03      -8.508386884066e-06       8.400501362821e-03       9.496711713009e-01 
       1.741343607813e+02       7.037671234747e-03       9.615323819463e+02       2.997373554601e-01       1.310204169709e+04       7.481137133017e+01       2.294617697550e+06       3.793569864023e+02       2.588597445343e-03       1.329252426574e-02       6.963035417981e-02       1.442400951501e-03       9.643173321053e-05       1.442400951501e-03       9.643173321053e-05       1.442400951501e-03       9.643173321053e-05       3.514163029955e-08       3.768371197032e-06       8.984248225822e-02       8.984248225822e-02       1.153381996848e-03      -8.234068046296e-06       8.456434765599e-03       9.498508804555e-01 
       1.729149079864e+02       7.114107968295e-03       9.656224311282e+02       2.965724746523e-01       1.309795164790e+04       7.531241455692e+01       2.277929055656e+06       3.804276112343e+02       2.517249812624e-03       1.301678738024e-02       6.818595907367e-02       1.410512268974e-03       9.332694245286e-05       1.410512268974e-03       9.332694245286e-05       1.410512268974e-03       9.332694245286e-05       3.514163029955e-08       3.664506316613e-06       8.795523272141e-02       8.795523272141e-02       1.120250458708e-03      -7.968587969522e-06       8.512751270182e-03       9.500292038250e-01 
       1.717039455496e+02       7.191360398510e-03       9.697273446314e+02       2.934413198281e-01       1.309384673440e+04       7.581672029978e+01       2.261358993453e+06       3.814991466859e+02       2.447868646768e-03       1.274677017232e-02       6.677152540808e-02       1.379348436502e-03       9.032057058871e-05       1.379348436502e-03       9.032057058871e-05       1.379348436502e-03       9.032057058871e-05       3.514163029955e-08       3.563504135877e-06       8.610780818244e-02       8.610780818244e-02       1.088070620437e-03      -7.711662387537e-06       8.569453486735e-03       9.502061514242e-01 
       1.705014143665e+02       7.269437148040e-03       9.738471721307e+02       2.903435260390e-01       1.308972690690e+04       7.632430878343e+01       2.244906678205e+06       3.825715881409e+02       2.380399749738e-03       1.248235400130e-02       6.538643170643e-02       1.348892409311e-03       8.740955344378e-05       1.348892409311e-03       8.740955344378e-05       1.348892409311e-03       8.740955344378e-05       3.514163029955e-08       3.465285755603e-06       8.429936311278e-02       8.429936311278e-02       1.056815197199e-03      -7.463016150077e-06       8.626544043210e-03       9.503817332125e-01 
       1.693072557442e+02       7.348346930430e-03       9.779819634827e+02       2.872787323826e-01       1.308559211555e+04       7.683520034640e+01       2.228571282987e+06       3.836449309963e+02       2.314790417211e-03       1.222342268727e-02       6.403006938252e-02       1.319127558751e-03       8.459092033775e-05       1.319127558751e-03       8.459092033775e-05       1.319127558751e-03       8.459092033775e-05       3.514163029955e-08       3.369774451056e-06       8.252907007934e-02       8.252907007934e-02       1.026457683270e-03      -7.222382931517e-06       8.684025585465e-03       9.505559590941e-01 
       1.681214113982e+02       7.428098551079e-03       9.821317687269e+02       2.842465819553e-01       1.308144231031e+04       7.734941544159e+01       2.212351986643e+06       3.847191706626e+02       2.250989397413e-03       1.196986246013e-02       6.270184247324e-02       1.290037661753e-03       8.186179129319e-05       1.290037661753e-03       8.186179129319e-05       1.290037661753e-03       8.186179129319e-05       3.514163029955e-08       3.276895612061e-06       8.079611935328e-02       8.079611935328e-02       9.969723299243e-04      -6.989504948860e-06       8.741900777393e-03       9.507288389179e-01 
       1.669438234496e+02       7.508700908214e-03       9.862966380867e+02       2.812467218073e-01       1.307727744095e+04       7.786697463674e+01       2.196247973743e+06       3.857943025636e+02       2.188946851088e-03       1.172156190952e-02       6.140116737675e-02       1.261606890564e-03       7.921937432586e-05       1.261606890564e-03       7.921937432586e-05       1.261606890564e-03       7.921937432586e-05       3.514163029955e-08       3.186576684728e-06       7.909971852737e-02       7.909971852737e-02       9.683341239383e-04      -6.764132688689e-06       8.800172301039e-03       9.509003824780e-01 
       1.657744344223e+02       7.590162993862e-03       9.904766219691e+02       2.782788028967e-01       1.307309745706e+04       7.838789861497e+01       2.180258434549e+06       3.868703221364e+02       2.128614312571e-03       1.147841193594e-02       6.012747259609e-02       1.233819802749e-03       7.666096281429e-05       1.233819802749e-03       7.666096281429e-05       1.233819802749e-03       7.666096281429e-05       3.514163029955e-08       3.098747114780e-06       7.743909214159e-02       7.743909214159e-02       9.405187667078e-04      -6.546024642825e-06       8.858842856730e-03       9.510705995129e-01 
       1.646131872402e+02       7.672493894846e-03       9.946717709665e+02       2.753424800447e-01       1.306890230807e+04       7.891220817525e+01       2.164382564970e+06       3.879472248318e+02       2.069944651930e-03       1.124030570280e-02       5.888019848813e-02       1.206661331457e-03       7.418393294615e-05       1.206661331457e-03       7.418393294615e-05       1.206661331457e-03       7.418393294615e-05       3.514163029955e-08       3.013338292447e-06       7.581348131715e-02       7.581348131715e-02       9.135026539488e-04      -6.334947052401e-06       8.917915163194e-03       9.512394997062e-01 
       1.634600252244e+02       7.755702793780e-03       9.988821358564e+02       2.724374118918e-01       1.306469194318e+04       7.943992423294e+01       2.148619566524e+06       3.890250061144e+02       2.012892038155e-03       1.100713858947e-02       5.765879701771e-02       1.180116775939e-03       7.178574123932e-05       1.180116775939e-03       7.178574123932e-05       1.180116775939e-03       7.178574123932e-05       3.514163029955e-08       2.930283498876e-06       7.422214339828e-02       7.422214339828e-02       8.872628559724e-04      -6.130673660085e-06       8.977391957692e-03       9.514070926864e-01 
