# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ncdm[1]        15:(.)p_ncdm[1]          16:(.)rho_ncdm[2]        17:(.)p_ncdm[2]          18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_tot            22:(.)p_tot              23:(.)p_tot_prime        24:gr.fac. D             25:gr.fac. f          
       1.559133271161e+03       1.852402455453e-04       1.921423150955e+02       1.001634960563e+01       1.360686909599e+04       8.721606895709e+00       2.122852919298e+07       1.017072353458e+02       1.630143612157e+01       9.396767317450e+00       5.166531958533e+01       3.895624325678e+00       1.207687517447e+00       3.895624325678e+00       1.207687517447e+00       3.895624325678e+00       1.207687517447e+00       3.449631827055e-08       1.127686338635e+01       1.003272594222e+02       1.003272594222e+02       1.281582902049e+01      -3.305432740570e-01       1.307382325677e-03       7.028799476188e-01 
       1.548276628835e+03       1.875275970396e-04       1.932326257704e+02       9.898754749087e+00       1.360577878531e+04       8.782020287454e+00       2.107911508918e+07       1.022329365068e+02       1.585239735972e+01       9.201958823281e+00       5.059422324239e+01       3.790178267268e+00       1.173916094849e+00       3.790178267268e+00       1.173916094849e+00       3.790178267268e+00       1.173916094849e+00       3.449631827055e-08       1.096623132088e+01       9.798534558258e+01       9.798534558258e+01       1.246129114358e+01      -3.198668598172e-01       1.313821584298e-03       7.042895286468e-01 
       1.537495503885e+03       1.898421217426e-04       1.943282116978e+02       9.782598022318e+00       1.360468319938e+04       8.842848851379e+00       2.093074393403e+07       1.027606220393e+02       1.541572653118e+01       9.011188431588e+00       4.954532920030e+01       3.687608277899e+00       1.141083357082e+00       3.687608277899e+00       1.141083357082e+00       3.687608277899e+00       1.141083357082e+00       3.449631827055e-08       1.066415503499e+01       9.569922406625e+01       9.569922406625e+01       1.211654389214e+01      -3.095368098941e-01       1.320305555000e-03       7.056950928798e-01 
       1.526789371289e+03       1.921841286923e-04       1.954290919039e+02       9.667861107517e+00       1.360358231918e+04       8.904095404000e+00       2.078340847870e+07       1.032902935735e+02       1.499108302120e+01       8.824372450626e+00       4.851817730497e+01       3.587835560571e+00       1.109163319406e+00       3.587835560571e+00       1.109163319406e+00       3.587835560571e+00       1.109163319406e+00       3.449631827055e-08       1.037039890122e+01       9.346753839423e+01       9.346753839423e+01       1.178131723120e+01      -2.995418330722e-01       1.326834549152e-03       7.070966202161e-01 
       1.516157709674e+03       1.945539302913e-04       1.965352854538e+02       9.554525928456e+00       1.360247612563e+04       8.965762780552e+00       2.063710152466e+07       1.038219526986e+02       1.457813559458e+01       8.641428922941e+00       4.751231693783e+01       3.490783482362e+00       1.078130714583e+00       3.490783482362e+00       1.078130714583e+00       3.490783482362e+00       1.078130714583e+00       3.449631827055e-08       1.008473378061e+01       9.128896571754e+01       9.128896571754e+01       1.145534856765e+01      -2.898710080946e-01       1.333408880255e-03       7.084940908569e-01 
       1.505600001291e+03       1.969518423426e-04       1.976468114518e+02       9.442574647220e+00       1.360136459963e+04       9.027853835110e+00       2.049181592336e+07       1.043556009629e+02       1.417656213739e+01       8.462277589441e+00       4.652730681820e+01       3.396377514918e+00       1.047960973089e+00       3.396377514918e+00       1.047960973089e+00       3.396377514918e+00       1.047960973089e+00       3.449631827055e-08       9.806936844041e+00       8.916221596833e+01       8.916221596833e+01       1.113838254525e+01      -2.805137714789e-01       1.340028863956e-03       7.098874853062e-01 
       1.495115731986e+03       1.993781840854e-04       1.987636890411e+02       9.331989660983e+00       1.360024772204e+04       9.090371440705e+00       2.034754457586e+07       1.048912398738e+02       1.378604940586e+01       8.286839854201e+00       4.556271480988e+01       3.304545176587e+00       1.018630203883e+00       3.304545176587e+00       1.018630203883e+00       3.304545176587e+00       1.018630203883e+00       3.449631827055e-08       9.536791398495e+00       8.708603103269e+01       8.708603103269e+01       1.083017084527e+01      -2.714599057364e-01       1.346694818061e-03       7.112767843712e-01 
       1.484704391183e+03       2.018332782309e-04       1.998859374045e+02       9.222753598831e+00       1.359912547368e+04       9.153318489454e+00       2.020428043249e+07       1.054288708973e+02       1.340629278211e+01       8.115038750008e+00       4.461811773161e+01       3.215215976139e+00       9.901151756934e-01       3.215215976139e+00       9.901151756934e-01       3.215215976139e+00       9.901151756934e-01       3.449631827055e-08       9.274086718111e+00       8.505918394475e+01       8.505918394475e+01       1.053047199266e+01      -2.626995279811e-01       1.353407062552e-03       7.126619691621e-01 
       1.474365471849e+03       2.043174509993e-04       2.010135757640e+02       9.114849318631e+00       1.359799783532e+04       9.216697892673e+00       2.006201649251e+07       1.059684954584e+02       1.303699603666e+01       7.946798904613e+00       4.369310117158e+01       3.128321358042e+00       9.623932988277e-01       3.128321358042e+00       9.623932988277e-01       3.128321358042e+00       9.623932988277e-01       3.449631827055e-08       9.018617879878e+00       8.308047810135e+01       8.308047810135e+01       1.023905116750e+01      -2.542230789158e-01       1.360165919598e-03       7.140430210928e-01 
       1.464098470479e+03       2.068310321562e-04       2.021466233813e+02       9.008259903938e+00       1.359686478770e+04       9.280512581010e+00       1.992074580377e+07       1.065101149403e+02       1.267787109745e+01       7.782046507683e+00       4.278725930573e+01       3.043794649230e+00       9.354426074818e-01       3.043794649230e+00       9.354426074818e-01       3.043794649230e+00       9.354426074818e-01       3.449631827055e-08       8.770185603859e+00       8.114874649691e+01       8.114874649691e+01       9.955680021718e+00      -2.460213121821e-01       1.366971713574e-03       7.154199218805e-01 
       1.453902887064e+03       2.093743550506e-04       2.032850995580e+02       8.902968660948e+00       1.359572631152e+04       9.344765504562e+00       1.978046146237e+07       1.070537306850e+02       1.232863782525e+01       7.620709278440e+00       4.190019471977e+01       2.961571007353e+00       9.092417425354e-01       2.961571007353e+00       9.092417425354e-01       2.961571007353e+00       9.092417425354e-01       3.449631827055e-08       8.528596097808e+00       7.926285097782e+01       7.926285097782e+01       9.680136500796e+00      -2.380852840637e-01       1.373824771073e-03       7.167926535458e-01 
       1.443778225071e+03       2.119477566518e-04       2.044290236351e+02       8.798959115489e+00       1.359458238745e+04       9.409459633001e+00       1.964115661232e+07       1.075993439925e+02       1.198902379522e+01       7.462716433970e+00       4.103151823498e+01       2.881587370437e+00       8.837699348220e-01       2.881587370437e+00       8.837699348220e-01       2.881587370437e+00       8.837699348220e-01       3.449631827055e-08       8.293660906074e+00       7.742168151605e+01       7.742168151605e+01       9.412204670401e+00      -2.304063435285e-01       1.380725420920e-03       7.181611984126e-01 
       1.433723991418e+03       2.145515775882e-04       2.055784149941e+02       8.696215010059e+00       1.359343299609e+04       9.474597955702e+00       1.950282444522e+07       1.081469561215e+02       1.165876408449e+01       7.307998658184e+00       4.018084873753e+01       2.803782407937e+00       8.590069888601e-01       2.803782407937e+00       8.590069888601e-01       2.803782407937e+00       8.590069888601e-01       3.449631827055e-08       8.065196762659e+00       7.562415550117e+01       7.562415550117e+01       9.151674547799e+00      -2.229761226022e-01       1.387673994190e-03       7.195255391084e-01 
       1.423739696449e+03       2.171861621853e-04       2.067332930564e+02       8.594720300897e+00       1.359227811802e+04       9.540183481869e+00       1.936545819992e+07       1.086965682882e+02       1.133760106559e+01       7.156488071429e+00       3.934781301143e+01       2.728096473128e+00       8.349332670324e-01       2.728096473128e+00       8.349332670324e-01       2.728096473128e+00       8.349332670324e-01       3.449631827055e-08       7.843025448318e+00       7.386921705066e+01       7.386921705066e+01       8.898341937905e+00      -2.157865270581e-01       1.394670824222e-03       7.208856585637e-01 
       1.413824853910e+03       2.198518585049e-04       2.078936772837e+02       8.494459155105e+00       1.359111773380e+04       9.606219240659e+00       1.922905116220e+07       1.092481816673e+02       1.102528420563e+01       7.008118200723e+00       3.853204557484e+01       2.654471556819e+00       8.115296742008e-01       2.654471556819e+00       8.115296742008e-01       2.654471556819e+00       8.115296742008e-01       3.449631827055e-08       7.626973651602e+00       7.215583633775e+01       7.215583633775e+01       8.652008273849e+00      -2.088297274160e-01       1.401716246634e-03       7.222415400122e-01 
       1.403978980929e+03       2.225490183841e-04       2.090595871782e+02       8.395415947795e+00       1.358995182390e+04       9.672708281313e+00       1.909359666442e+07       1.098017973911e+02       1.072156987085e+01       6.862823950613e+00       3.773318851983e+01       2.582851242327e+00       7.887776427455e-01       2.582851242327e+00       7.887776427455e-01       2.582851242327e+00       7.887776427455e-01       3.449631827055e-08       7.416872833720e+00       7.048300893648e+01       7.048300893648e+01       8.412480461929e+00      -2.020981502380e-01       1.408810599339e-03       7.235931669906e-01 
       1.394201597986e+03       2.252779974753e-04       2.102310422827e+02       8.297575259287e+00       1.358878036880e+04       9.739653673283e+00       1.895908808523e+07       1.103574165499e+02       1.042622113674e+01       6.720541574625e+00       3.695089135545e+01       2.513180661697e+00       7.666591180163e-01       2.513180661697e+00       7.666591180163e-01       2.513180661697e+00       7.666591180163e-01       3.449631827055e-08       7.212559097128e+00       6.884975518353e+01       6.884975518353e+01       8.179570730843e+00      -1.955844697120e-01       1.415954222557e-03       7.249405233383e-01 
       1.384492228897e+03       2.280391552860e-04       2.114080621807e+02       8.200921872343e+00       1.358760334890e+04       9.807058506361e+00       1.882551884923e+07       1.109150401914e+02       1.013900760328e+01       6.581208647322e+00       3.618481085407e+01       2.445406453125e+00       7.451565441845e-01       2.445406453125e+00       7.451565441845e-01       2.445406453125e+00       7.451565441845e-01       3.449631827055e-08       7.013873057724e+00       6.725511955627e+01       6.725511955627e+01       7.953096485058e+00      -1.892815995136e-01       1.423147458837e-03       7.262835931968e-01 
       1.374850400784e+03       2.308328552198e-04       2.125906664969e+02       8.105440769432e+00       1.358642074458e+04       9.874925890811e+00       1.869288242665e+07       1.114746693212e+02       9.859705215247e+00       6.444764036925e+00       3.543461090086e+01       2.379476719552e+00       7.242528504850e-01       2.379476719552e+00       7.242528504850e-01       2.379476719552e+00       7.242528504850e-01       3.449631827055e-08       6.820659720578e+00       6.569817006677e+01       6.569817006677e+01       7.732880162234e+00      -1.831826849362e-01       1.430390653067e-03       7.276223610103e-01 
       1.365275644057e+03       2.336594646167e-04       2.137788748966e+02       8.011117130042e+00       1.358523253618e+04       9.943258957499e+00       1.856117233304e+07       1.120363049022e+02       9.588096087561e+00       6.311147878511e+00       3.469996234642e+01       2.315340988400e+00       7.039314378369e-01       2.315340988400e+00       7.039314378369e-01       2.315340988400e+00       7.039314378369e-01       3.449631827055e-08       6.632768359072e+00       6.417799767126e+01       6.417799767126e+01       7.518749094559e+00      -1.772810952818e-01       1.437684152493e-03       7.289568115243e-01 
       1.355767492390e+03       2.365193547952e-04       2.149727070866e+02       7.917936328024e+00       1.358403870399e+04       1.001206085802e+01       1.843038212894e+07       1.125999478549e+02       9.323968335360e+00       6.180301547763e+00       3.398054286243e+01       2.252950172406e+00       6.841761658338e-01       2.252950172406e+00       6.841761658338e-01       2.252950172406e+00       6.841761658338e-01       3.449631827055e-08       6.450052397368e+00       6.269371569464e+01       6.269371569464e+01       7.310535373914e+00      -1.715704165023e-01       1.445028306732e-03       7.302869297861e-01 
       1.346325482695e+03       2.394129010934e-04       2.161721828153e+02       7.825883928969e+00       1.358283922827e+04       1.008133476485e+01       1.830050541959e+07       1.131655990569e+02       9.067115908788e+00       6.052167635266e+00       3.327603680037e+01       2.192256531549e+00       6.649713400913e-01       2.192256531549e+00       6.649713400913e-01       2.192256531549e+00       6.649713400913e-01       3.449631827055e-08       6.272369296118e+00       6.124445926969e+01       6.124445926969e+01       7.108075720746e+00      -1.660444440844e-01       1.452423467790e-03       7.316127011439e-01 
       1.336949155106e+03       2.423404829120e-04       2.173773218724e+02       7.734945687628e+00       1.358163408921e+04       1.015108387145e+01       1.817153585461e+07       1.137332593432e+02       8.817338432326e+00       5.926689921330e+00       3.258613505307e+01       2.133213636008e+00       6.463016999441e-01       2.133213636008e+00       6.463016999441e-01       2.133213636008e+00       6.463016999441e-01       3.449631827055e-08       6.099580441317e+00       5.982938479056e+01       5.982938479056e+01       6.911211356550e+00      -1.606971761689e-01       1.459869990080e-03       7.329341112463e-01 
       1.327638052949e+03       2.453024837562e-04       2.185881440894e+02       7.645107545366e+00       1.358042326699e+04       1.022131139240e+01       1.804346712768e+07       1.143029295058e+02       8.574441048544e+00       5.803813351341e+00       3.191053491916e+01       2.075776330154e+00       6.281524064817e-01       2.075776330154e+00       6.281524064817e-01       2.075776330154e+00       6.281524064817e-01       3.449631827055e-08       5.931551036216e+00       5.844766938021e+01       5.844766938021e+01       6.719787879869e+00      -1.555228068977e-01       1.467368230433e-03       7.342511460423e-01 
       1.318391722727e+03       2.482992912797e-04       2.198046693397e+02       7.556355627643e+00       1.357920674174e+04       1.029202056359e+01       1.791629297625e+07       1.148746102941e+02       8.338234266160e+00       5.683484011622e+00       3.124893997037e+01       2.019900697517e+00       6.105090309140e-01       2.019900697517e+00       6.105090309140e-01       2.019900697517e+00       6.105090309140e-01       3.449631827055e-08       5.768149996209e+00       5.709851037141e+01       5.709851037141e+01       6.533655145702e+00      -1.505157199795e-01       1.474918548120e-03       7.355637917804e-01 
       1.309209714092e+03       2.513312973273e-04       2.210269175390e+02       7.468676241540e+00       1.357798449354e+04       1.036321464228e+01       1.779000718123e+07       1.154483024141e+02       8.108533812277e+00       5.565649105786e+00       3.060105992156e+01       1.965544026735e+00       5.933575432570e-01       1.965544026735e+00       5.933575432570e-01       1.965544026735e+00       5.933575432570e-01       3.449631827055e-08       5.609249846620e+00       5.578112480095e+01       5.578112480095e+01       6.352667148240e+00      -1.456704824686e-01       1.482521304862e-03       7.368720350080e-01 
       1.300091579827e+03       2.543988979799e-04       2.222549086451e+02       7.382055873313e+00       1.357675650244e+04       1.043489690729e+01       1.766460356668e+07       1.160240065291e+02       7.885160488688e+00       5.450256931592e+00       2.996661050337e+01       1.912664778419e+00       5.766843013312e-01       1.912664778419e+00       5.766843013312e-01       1.912664778419e+00       5.766843013312e-01       3.449631827055e-08       5.454726623300e+00       5.449474891671e+01       5.449474891671e+01       6.176681906827e+00      -1.409818387484e-01       1.490176864853e-03       7.381758625712e-01 
       1.291036875823e+03       2.575024935985e-04       2.234886626582e+02       7.296481185980e+00       1.357552274842e+04       1.050707065909e+01       1.754007599953e+07       1.166017232591e+02       7.667940032146e+00       5.337256858268e+00       2.934531333764e+01       1.861222552950e+00       5.604760400624e-01       1.861222552950e+00       5.604760400624e-01       1.861222552950e+00       5.604760400624e-01       3.449631827055e-08       5.304459775957e+00       5.323863769735e+01       5.323863769735e+01       6.005561355059e+00      -1.364447047136e-01       1.497885594774e-03       7.394752616136e-01 
       1.282045161056e+03       2.606424888690e-04       2.247281996213e+02       7.211939016946e+00       1.357428321146e+04       1.057973922001e+01       1.741641838926e+07       1.171814531809e+02       7.456702978470e+00       5.226599304314e+00       2.873689581526e+01       1.811178059146e+00       5.447198610774e-01       1.811178059146e+00       5.447198610774e-01       1.811178059146e+00       5.447198610774e-01       3.449631827055e-08       5.158332074160e+00       5.201206438414e+01       5.201206438414e+01       5.839171232946e+00      -1.320541621443e-01       1.505647863807e-03       7.407702195764e-01 
       1.273115997568e+03       2.638192928481e-04       2.259735396202e+02       7.128416375654e+00       1.357303787146e+04       1.065290593429e+01       1.729362468762e+07       1.177631968281e+02       7.251284530397e+00       5.118235715755e+00       2.814109097673e+01       1.762493083798e+00       5.294032225870e-01       1.762493083798e+00       5.294032225870e-01       1.762493083798e+00       5.294032225870e-01       3.449631827055e-08       5.016229515914e+00       5.081432002469e+01       5.081432002469e+01       5.677380982035e+00      -1.278054532654e-01       1.513464043656e-03       7.420607241968e-01 
       1.264248950445e+03       2.670333190089e-04       2.272247027837e+02       7.045900441274e+00       1.357178670830e+04       1.072657416829e+01       1.717168888833e+07       1.183469546909e+02       7.051524429078e+00       5.012118544857e+00       2.755763739501e+01       1.715130462046e+00       5.145139295473e-01       1.715130462046e+00       5.145139295473e-01       1.715130462046e+00       5.145139295473e-01       3.449631827055e-08       4.878041238769e+00       4.964471302835e+01       4.964471302835e+01       5.520063643428e+00      -1.236939754855e-01       1.521334508563e-03       7.433467635083e-01 
       1.255443587794e+03       2.702849852873e-04       2.284817092837e+02       6.964378560420e+00       1.357052970180e+04       1.080074731061e+01       1.705060502680e+07       1.189327272164e+02       6.857266829100e+00       4.908201229268e+00       2.698627906092e+01       1.669054048561e+00       5.000401240922e-01       1.669054048561e+00       5.000401240922e-01       1.669054048561e+00       5.000401240922e-01       3.449631827055e-08       4.743659433365e+00       4.850256873283e+01       4.850256873283e+01       5.367095758602e+00      -1.197152763091e-01       1.529259635323e-03       7.446283258389e-01 
       1.246699480726e+03       2.735747141293e-04       2.297445793357e+02       6.883838244896e+00       1.356926683175e+04       1.087542877220e+01       1.693036717980e+07       1.195205148081e+02       6.668360176964e+00       4.806438171608e+00       2.642676527087e+01       1.624228689533e+00       4.859702762298e-01       1.624228689533e+00       4.859702762298e-01       1.624228689533e+00       4.859702762298e-01       3.449631827055e-08       4.612979259359e+00       4.738722898190e+01       4.738722898190e+01       5.218357272968e+00      -1.158650484165e-01       1.537239803302e-03       7.459053998113e-01 
       1.238016203329e+03       2.769029325374e-04       2.310133331986e+02       6.804267169483e+00       1.356799807788e+04       1.095062198657e+01       1.681096946523e+07       1.201103178259e+02       6.484657092894e+00       4.706784719468e+00       2.587885051693e+01       1.580620195416e+00       4.722931747953e-01       1.580620195416e+00       4.722931747953e-01       1.580620195416e+00       4.722931747953e-01       3.449631827055e-08       4.485898763674e+00       4.629805171371e+01       4.629805171371e+01       5.073731442079e+00      -1.121391249061e-01       1.545275394456e-03       7.471779743412e-01 
       1.229393332653e+03       2.802700721197e-04       2.322879911753e+02       6.725653169743e+00       1.356672341991e+04       1.102633040985e+01       1.669240604180e+07       1.207021365865e+02       6.306014255912e+00       4.609197145832e+00       2.534229437915e+01       1.538195314432e+00       4.589979186524e-01       1.538195314432e+00       4.589979186524e-01       1.538195314432e+00       4.589979186524e-01       3.449631827055e-08       4.362318800990e+00       4.523441055968e+01       4.523441055968e+01       4.933104740428e+00      -1.085334746928e-01       1.553366793348e-03       7.484460386371e-01 
       1.220830448687e+03       2.836765691372e-04       2.335685736126e+02       6.647984239862e+00       1.356544283747e+04       1.110255752101e+01       1.657467110875e+07       1.212959713629e+02       6.132292292068e+00       4.513632629902e+00       2.481686142016e+01       1.496921706799e+00       4.460739081388e-01       1.496921706799e+00       4.460739081388e-01       1.496921706799e+00       4.460739081388e-01       3.449631827055e-08       4.242142956429e+00       4.419569445345e+01       4.419569445345e+01       4.796366772753e+00      -1.050441980586e-01       1.561514387164e-03       7.497095821993e-01 
       1.212327134340e+03       2.871228645533e-04       2.348551009015e+02       6.571248530519e+00       1.356415631018e+04       1.117930682194e+01       1.645775890557e+07       1.218918223846e+02       5.963355665758e+00       4.420049238317e+00       2.430232108190e+01       1.456767919670e+00       4.335108367458e-01       1.456767919670e+00       4.335108367458e-01       1.456767919670e+00       4.335108367458e-01       3.449631827055e-08       4.125277470367e+00       4.318130724985e+01       4.318130724985e+01       4.663410187783e+00      -1.016675223495e-01       1.569718565731e-03       7.509685948185e-01 
       1.203882975418e+03       2.906094040829e-04       2.361475934775e+02       6.495434346787e+00       1.356286381760e+04       1.125658183767e+01       1.634166371174e+07       1.224896898374e+02       5.799072574021e+00       4.328405906770e+00       2.379844758452e+01       1.417703362762e+00       4.212986830283e-01       1.417703362762e+00       4.212986830283e-01       1.417703362762e+00       4.212986830283e-01       3.449631827055e-08       4.011631165318e+00       4.219066735342e+01       4.219066735342e+01       4.534130594368e+00      -9.839979781403e-02       1.577979721534e-03       7.522230665756e-01 
       1.195497560605e+03       2.941366382423e-04       2.374460718205e+02       6.420530146057e+00       1.356156533926e+04       1.133438611643e+01       1.622637984641e+07       1.230895738636e+02       5.639314843760e+00       4.238662421992e+00       2.330501982739e+01       1.379698284652e+00       4.094277027374e-01       1.379698284652e+00       4.094277027374e-01       1.379698284652e+00       4.094277027374e-01       3.449631827055e-08       3.901115374830e+00       4.122320735642e+01       4.122320735642e+01       4.408426479912e+00      -9.523749357861e-02       1.586298249739e-03       7.534729878401e-01 
       1.187170481445e+03       2.977050223997e-04       2.387505564555e+02       6.346524535998e+00       1.356026085463e+04       1.141272322986e+01       1.611190166816e+07       1.236914745616e+02       5.483957831783e+00       4.150779404125e+00       2.282182129210e+01       1.342723749728e+00       3.978884211699e-01       1.342723749728e+00       3.978884211699e-01       1.342723749728e+00       3.978884211699e-01       3.449631827055e-08       3.793643874337e+00       4.027837368603e+01       4.027837368603e+01       4.286199131054e+00      -9.217719375590e-02       1.594674548205e-03       7.547183492697e-01 
       1.178901332321e+03       3.013150168262e-04       2.400610679525e+02       6.273406272539e+00       1.355895034313e+04       1.149159677315e+01       1.599822357473e+07       1.242953919865e+02       5.332880327602e+00       4.064718289446e+00       2.234863994755e+01       1.306751615773e+00       3.866716257290e-01       1.306751615773e+00       3.866716257290e-01       1.306751615773e+00       3.866716257290e-01       3.449631827055e-08       3.689132813919e+00       3.935562626033e+01       3.935562626033e+01       4.167352556531e+00      -8.921559368074e-02       1.603109017502e-03       7.559591418086e-01 
       1.170689710432e+03       3.049670867470e-04       2.413776269266e+02       6.201164257880e+00       1.355763378415e+04       1.157101036516e+01       1.588534000270e+07       1.249013261492e+02       5.185964458904e+00       3.980441313461e+00       2.188526815693e+01       1.271754512168e+00       3.757683586893e-01       1.271754512168e+00       3.757683586893e-01       1.271754512168e+00       3.757683586893e-01       3.449631827055e-08       3.587500652910e+00       3.845443815320e+01       3.845443815320e+01       4.051793412176e+00      -8.634949627013e-02       1.611602060935e-03       7.571953566870e-01 
       1.162535215779e+03       3.086617023939e-04       2.427002540385e+02       6.129787538530e+00       1.355631115704e+04       1.165096764859e+01       1.577324542728e+07       1.255092770174e+02       5.043095599627e+00       3.897911494341e+00       2.143150258669e+01       1.237705818687e+00       3.651699101624e-01       1.237705818687e+00       3.651699101624e-01       1.237705818687e+00       3.651699101624e-01       3.449631827055e-08       3.488668096305e+00       3.757429526752e+01       3.757429526752e+01       3.939430927968e+00      -8.357580850297e-02       1.620154084558e-03       7.584269854196e-01 
       1.154437451143e+03       3.123993390571e-04       2.440289699947e+02       6.059265303378e+00       1.355498244109e+04       1.173147229015e+01       1.566193436201e+07       1.261192445147e+02       4.904162280572e+00       3.817092616703e+00       2.098714411737e+01       1.204579644884e+00       3.548678112549e-01       1.204579644884e+00       3.548678112549e-01       1.204579644884e+00       3.548678112549e-01       3.449631827055e-08       3.392558032927e+00       3.671469601672e+01       3.671469601672e+01       3.830176837101e+00      -8.089153801555e-02       1.628765497192e-03       7.596540198050e-01 
       1.146396022063e+03       3.161804771391e-04       2.453637955475e+02       5.989586881777e+00       1.355364761553e+04       1.181252798068e+01       1.555140135850e+07       1.267312285211e+02       4.769056102462e+00       3.737949215728e+00       2.055199775626e+01       1.172350810042e+00       3.448538274167e-01       1.172350810042e+00       3.448538274167e-01       1.172350810042e+00       3.448538274167e-01       3.449631827055e-08       3.299095475283e+00       3.587515101436e+01       3.587515101436e+01       3.723945307002e+00      -7.829378980902e-02       1.637436710447e-03       7.608764519241e-01 
       1.138410536821e+03       3.200056022078e-04       2.467047514953e+02       5.920741741667e+00       1.355230665959e+04       1.189413843529e+01       1.544164100616e+07       1.273452288729e+02       4.637671651413e+00       3.660446561611e+00       2.012587255188e+01       1.140994823677e+00       3.351199519714e-01       1.140994823677e+00       3.351199519714e-01       1.140994823677e+00       3.351199519714e-01       3.449631827055e-08       3.208207501087e+00       3.505518277152e+01       3.505518277152e+01       3.620652872252e+00      -7.577976306512e-02       1.646168138737e-03       7.620942741390e-01 
       1.130480606422e+03       3.238752050511e-04       2.480518586832e+02       5.852719487718e+00       1.355095955240e+04       1.197630739359e+01       1.533264793195e+07       1.279612453625e+02       4.509906416719e+00       3.584550644327e+00       1.970858151027e+01       1.110487866572e+00       3.256583998256e-01       1.110487866572e+00       3.256583998256e-01       1.110487866572e+00       3.256583998256e-01       3.449631827055e-08       3.119823196390e+00       3.425432540192e+01       3.425432540192e+01       3.520218369350e+00      -7.334674806657e-02       1.654960199302e-03       7.633074790921e-01 
       1.122605844573e+03       3.277897817314e-04       2.494051380026e+02       5.785509859498e+00       1.354960627308e+04       1.205903861974e+01       1.522441680010e+07       1.285792777387e+02       4.385660710906e+00       3.510228158716e+00       1.929994151294e+01       1.080806772339e+00       3.164616013513e-01       1.080806772339e+00       3.164616013513e-01       1.080806772339e+00       3.164616013513e-01       3.449631827055e-08       3.033873600272e+00       3.347212433435e+01       3.347212433435e+01       3.422562873284e+00      -7.099212321872e-02       1.663813312226e-03       7.645160597046e-01 
       1.114785867667e+03       3.317498336410e-04       2.507646103919e+02       5.719102729668e+00       1.354824680069e+04       1.214233590270e+01       1.511694231187e+07       1.291993257067e+02       4.264837591985e+00       3.437446489879e+00       1.889977323662e+01       1.051929009484e+00       3.075221964378e-01       1.051929009484e+00       3.075221964378e-01       1.051929009484e+00       3.075221964378e-01       3.449631827055e-08       2.950291651061e+00       3.270813603249e+01       3.270813603249e+01       3.327609635833e+00      -6.871335216908e-02       1.672727900453e-03       7.657200091754e-01 
       1.107020294760e+03       3.357558675581e-04       2.521302968366e+02       5.653488102200e+00       1.354688111424e+04       1.222620305631e+01       1.501021920528e+07       1.298213889275e+02       4.147342787852e+00       3.366173698872e+00       1.850790107455e+01       1.023832663969e+00       2.988330287064e-01       1.023832663969e+00       2.988330287064e-01       1.023832663969e+00       2.988330287064e-01       3.449631827055e-08       2.869012134033e+00       3.196192772171e+01       3.196192772171e+01       3.235284025585e+00      -6.650798102147e-02       1.681704389812e-03       7.669193209797e-01 
       1.099308747559e+03       3.398083957037e-04       2.535022183695e+02       5.588656110620e+00       1.354550919271e+04       1.231064391950e+01       1.490424225488e+07       1.304454670189e+02       4.033084622760e+00       3.296378508698e+00       1.812415305952e+01       9.964964222493e-01       2.903871398855e-01       9.964964222493e-01       2.903871398855e-01       9.964964222493e-01       2.903871398855e-01       3.449631827055e-08       2.789971630552e+00       3.123307712277e+01       3.123307712277e+01       3.145513469597e+00      -6.437363564166e-02       1.690743209034e-03       7.681139888679e-01 
       1.091650850398e+03       3.439079357978e-04       2.548803960710e+02       5.524597016277e+00       1.354413101501e+04       1.239566235644e+01       1.479900627146e+07       1.310715595547e+02       3.921973945822e+00       3.228030290596e+00       1.774836078840e+01       9.698995547811e-01       2.821777643403e-01       9.698995547811e-01       2.821777643403e-01       9.698995547811e-01       2.821777643403e-01       3.449631827055e-08       2.713108468604e+00       3.052117219226e+01       3.052117219226e+01       3.058227396666e+00      -6.230801905165e-02       1.699844789767e-03       7.693040068643e-01 
       1.084046230223e+03       3.480550111180e-04       2.562648510693e+02       5.461301206632e+00       1.354274656001e+04       1.248126225666e+01       1.469450610181e+07       1.316996660651e+02       3.813924061482e+00       3.161099050598e+00       1.738035934834e+01       9.440218999789e-01       2.741983237537e-01       9.440218999789e-01       2.741983237537e-01       9.440218999789e-01       2.741983237537e-01       3.449631827055e-08       2.638362674705e+00       2.982581086956e+01       2.982581086956e+01       2.973357182161e+00      -6.030890890932e-02       1.709009566604e-03       7.704893692654e-01 
